query_id,query_text,source,split_status,raw_response,parsed,status,error,attempts,prompt_tokens,completion_tokens,latency_seconds,model_name,prompt_sha256,run_timestamp
SQ0130,산뜻하고 숲속에 온 거 같은 피톤치드 가득한 느낌이 나는 향을 원해. 향수 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""산뜻한 느낌"",
    ""숲속에 온 것 같은 느낌"",
    ""피톤치드 가득한 느낌""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""산뜻한 느낌"", ""숲속에 온 것 같은 느낌"", ""피톤치드 가득한 느낌""]}",ok,,1,630,98,1.34,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:54.026478+00:00
SQ0131,"첫 향은 달콤한데, 성숙하면서 좀 묵직한 꽃향의 향수",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""sweet"",
    ""floral""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""성숙한 느낌"",
    ""묵직한 꽃향""
  ]
}","{""scent_preference"": [""sweet"", ""floral""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""성숙한 느낌"", ""묵직한 꽃향""]}",ok,,1,622,96,1.564,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:55.590159+00:00
SQ0132,나는 머스크 계열 향을 좋아하고 무겁지 않고 가벼운데 잔향은 오래 남는 포근한 느낌이 좋아. 상큼한 향도 괜찮아. 내 취향에 맞춰서 향수 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""머스크 계열 향 선호"",
    ""무겁지 않고 가벼운 느낌"",
    ""잔향이 오래 남는 포근한 느낌 선호"",
    ""상큼한 향도 괜찮음""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": ""HIGH""}, ""avoid"": [], ""additional_requirements"": [""머스크 계열 향 선호"", ""무겁지 않고 가벼운 느낌"", ""잔향이 오래 남는 포근한 느낌 선호"", ""상큼한 향도 괜찮음""]}",ok,,1,653,120,1.539,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:57.129306+00:00
SQ0133,가볍고 향 맡으면 머리 안아픈 향을 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""가볍게 느껴지는 향"", ""향 맡으면 머리가 안 아픈 것(두통이 없기를 바람)""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""가볍게 느껴지는 향"", ""향 맡으면 머리가 안 아픈 것(두통이 없기를 바람)""]}",ok,,1,617,96,1.177,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:58.306303+00:00
SQ0134,냄새 좋은거,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,605,67,1.189,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:02:59.494926+00:00
SQ0135,네.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,602,67,1.373,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:00.868067+00:00
SQ0136,내가 원하는 향수는 향이 너무 강하지 않았으면 좋겠어. 향이 강해서 머리가 아픈적이 있었거든. 그리고 빨래향 같이 자연스러운 향이 좋아서 그런 계열의 향이었으면 좋겠어.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""빨래향 같이 자연스러운 향 계열 선호"",
    ""향이 강해서 머리가 아픈 적이 있었음""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""빨래향 같이 자연스러운 향 계열 선호"", ""향이 강해서 머리가 아픈 적이 있었음""]}",ok,,1,655,102,1.249,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:02.117257+00:00
SQ0137,은은하게 나는 향수. 깔끔하고 정갈한 냄새가 났으면 좋겠음. 레몬향이나 과일향에 가까운 향.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""citrus"", ""fruity""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""은은하게 나는 향"", ""깔끔하고 정갈한 냄새""]
}","{""scent_preference"": [""citrus"", ""fruity""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""은은하게 나는 향"", ""깔끔하고 정갈한 냄새""]}",ok,,1,637,94,1.456,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:03.573452+00:00
SQ0138,예,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,601,67,1.18,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:04.753658+00:00
SQ0139,"나는 딥티크 롬브르단로와 비슷하게 장미 향수가 좋은데, 롬브르단로의 물향과 흙 냄새가 나는게 좋아. 근데 이렇게 플로럴 + 물 의 향조를 가진 향수들은 너무 여리거나 플로럴에 치중되어 있어서 마음에 들지 않아. 내가 좋아할만한 향수가 있을까? 파우더리하거나 머스크 향은 좋아하지 않아. 또 마음에 들었던 비슷한 향조의 향수로는 아쿠아디파르마 매그놀리아와 로에베 수틸레사가 있어.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""Rose"", ""Aquatic""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [""Powdery"", ""Musk"", ""Floral-heavy""],
  ""additional_requirements"": [""Rose 향수 선호"", ""딥티크 롬브르단로와 유사한 계열 선호"", ""Rombrondanro의 물향과 흙 냄새 같은 뉘앙스 선호"", ""플로럴에 치중되거나 너무 여리한 느낌은 불호"", ""좋았던 유사 향조: Acqua di Parma Magnolia, Loewe Sutileza""]
}","{""scent_preference"": [""Rose"", ""Aquatic""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""Powdery"", ""Musk"", ""Floral-heavy""], ""additional_requirements"": [""Rose 향수 선호"", ""딥티크 롬브르단로와 유사한 계열 선호"", ""Rombrondanro의 물향과 흙 냄새 같은 뉘앙스 선호"", ""플로럴에 치중되거나 너무 여리한 느낌은 불호"", ""좋았던 유사 향조: Acqua di Parma Magnolia, Loewe Sutileza""]}",ok,,1,736,165,1.776,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:06.529974+00:00
SQ0140,머스크를 베이스로 하는 대중적인 향수 3개 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""Musk""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""머스크를 베이스로"", ""대중적인 향수 3개 추천""]
}","{""scent_preference"": [""Musk""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""머스크를 베이스로"", ""대중적인 향수 3개 추천""]}",ok,,1,618,78,1.603,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:08.132816+00:00
SQ0141,중성적인 향수면서 가볍지 않은 향수 추천해줘.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [""neuter""]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [""light""],
  ""additional_requirements"": [""neutral (중성적인)"",""not light (가볍지 않은)"",""recommend perfume""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""neuter""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""light""], ""additional_requirements"": [""neutral (중성적인)"", ""not light (가볍지 않은)"", ""recommend perfume""]}",ok,,1,617,92,1.638,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:09.770790+00:00
SQ0142,무화과 향이 나는 여성스러운향 추천해줘,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""Fig""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": [""female""]},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""여성스러운 향""]
}","{""scent_preference"": [""Fig""], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""female""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""여성스러운 향""]}",ok,,1,613,67,1.099,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:10.869418+00:00
SQ0143,"중성적인 향을 좋아하는데, 너무 플로럴한 향이 아닌 시원한 향. 조말론 씨솔트 향도 좋은데 조금 다른 향이면 좋겠어 아쿠아 디파르마 미르토도 있어",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [
      ""neuter""
    ]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""floral""
  ],
  ""additional_requirements"": [
    ""fresh/cool scent"",
    ""prefer sea-salt style (likes Jo Malone Sea Salt), but wants something slightly different"",
    ""also has Aqua di Parma Mirto""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""neuter""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""floral""], ""additional_requirements"": [""fresh/cool scent"", ""prefer sea-salt style (likes Jo Malone Sea Salt), but wants something slightly different"", ""also has Aqua di Parma Mirto""]}",ok,,1,651,120,1.67,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:12.539439+00:00
SQ0144,숲향 나는 향수 추천좀,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""숲향 나는 향수 추천""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""숲향 나는 향수 추천""]}",ok,,1,608,75,1.456,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:13.995287+00:00
SQ0145,향이 강하지 않으면서 고급스럽고 오래 지속되는 향,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""고급스럽게"",
    ""오래 지속되는 향"",
    ""향이 강하지 않음""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": ""HIGH""}, ""avoid"": [], ""additional_requirements"": [""고급스럽게"", ""오래 지속되는 향"", ""향이 강하지 않음""]}",ok,,1,615,97,1.404,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:15.398837+00:00
SQ0146,"최근 내가 어른스러워보이고싶어서, 커리어우먼에게 날 것 같은 멋진 느낌으로 너무 달달하지 않은 향수 추천해줘. 근데 남자 전용으로 for men이라고 나온 향수는 제외해줘. 만약 확인 가능하다면 잔향이오래 남을 수 있는 바텀 노트로 구성된 제품은 별도로 체크해줘",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [""for men(남자 전용 표기)""],
  ""additional_requirements"": [""어른스러워 보이는 느낌"", ""커리어우먼에게 어울리는 느낌"", ""너무 달달하지 않은 향"", ""남자 전용으로 'for men'이라고 나온 향수 제외"", ""잔향이 오래 남을 수 있는 바텀 노트 구성 제품은 별도로 체크(가능하면 확인)""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [""for men(남자 전용 표기)""], ""additional_requirements"": [""어른스러워 보이는 느낌"", ""커리어우먼에게 어울리는 느낌"", ""너무 달달하지 않은 향"", ""남자 전용으로 'for men'이라고 나온 향수 제외"", ""잔향이 오래 남을 수 있는 바텀 노트 구성 제품은 별도로 체크(가능하면 확인)""]}",ok,,1,686,150,1.819,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:17.218285+00:00
SQ0147,넴,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""넴""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""넴""]}",ok,,1,602,70,1.176,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:18.394043+00:00
SQ0148,은은하게 시원한 자연의 향이 느껴지면 좋겠어,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""은은하게 시원한 자연의 향""]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""은은하게 시원한 자연의 향""]}",ok,,1,617,77,1.401,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:19.795181+00:00
SQ0149,여자가 되는 향수를 추천해줘.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": [""female""]
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": [""female""]}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,609,69,1.082,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:20.876701+00:00
SQ0150,"무화과처럼 달달한 향이 나지만, 너무 달달하기만 하진 않고 인위적이지 않은 은은한 향이 나는 향수 추천해줘.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""무화과처럼 달달한 향"",
    ""너무 달달하기만 하진 않은 향"",
    ""인위적이지 않은 은은한 향""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""무화과처럼 달달한 향"", ""너무 달달하기만 하진 않은 향"", ""인위적이지 않은 은은한 향""]}",ok,,1,637,105,1.315,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:22.191514+00:00
SQ0151,"인위적이지 않고, 자연 베이스 향이었으면 좋겠음 .플로헐 계열을 좋아하고 너무 풀 냄새가 강하지 않았으면 함. 호불호가 크게 없되 흔하지는 않은 향.",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [
    ""floral"",
    ""woody"",
    ""natural""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""인위적이지 않은 자연 베이스 향"",
    ""플로럴 계열 선호"",
    ""너무 풀 냄새가 강하지 않게"",
    ""호불호가 크게 없되 흔하지는 않은 향""
  ]
}","{""scent_preference"": [""floral"", ""woody"", ""natural""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""인위적이지 않은 자연 베이스 향"", ""플로럴 계열 선호"", ""너무 풀 냄새가 강하지 않게"", ""호불호가 크게 없되 흔하지는 않은 향""]}",ok,,1,651,136,2.022,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:24.214451+00:00
SQ0152,넵,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": []}",ok,,1,602,67,1.444,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:25.658552+00:00
SQ0153,향긋하고 약간 달콤 그리고 시원한느낌 은은한 향,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""향긋한"",
    ""약간 달콤한"",
    ""시원한 느낌"",
    ""은은한 향""
  ]
}","{""scent_preference"": [], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""향긋한"", ""약간 달콤한"", ""시원한 느낌"", ""은은한 향""]}",ok,,1,619,99,1.332,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:26.990260+00:00
SQ0154,"가벼운 우디향과 머스크 향을 좋아해. 너무 무겁지 않고 산뜻한 느낌이면 좋을 것 같아. 가벼운 풀냄새도 괜찮고, 달달한 쪽은 바닐라 쪽도 좋아해",survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""woody"", ""musk"", ""mint"", ""vanilla""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""가볍고 너무 무겁지 않게"", ""산뜻한 느낌"", ""가벼운 풀냄새도 괜찮음"", ""달달한 쪽은 바닐라 쪽도 선호""]
}","{""scent_preference"": [""woody"", ""musk"", ""mint"", ""vanilla""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": """", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""가볍고 너무 무겁지 않게"", ""산뜻한 느낌"", ""가벼운 풀냄새도 괜찮음"", ""달달한 쪽은 바닐라 쪽도 선호""]}",ok,,1,660,130,1.77,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:28.759904+00:00
SQ0155,평소에 은은하게 좋은향을 좋아해. 꽃 냄새인데 은은하게 좋은 냄새를 원해.,survey_2026_08,UNASSIGNED,"{
  ""scent_preference"": [""flower""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""은은하게 좋은 향"", ""꽃 냄새""]
}","{""scent_preference"": [""flower""], ""context"": {""season"": [], ""daypart"": [], ""gender"": []}, ""performance"": {""intensity"": ""LOW"", ""longevity"": """"}, ""avoid"": [], ""additional_requirements"": [""은은하게 좋은 향"", ""꽃 냄새""]}",ok,,1,628,83,1.431,gpt-5.4-nano,4f0a368d98b413384935d4bb54d36d19b60895904d16733d526a1a82737cc493,2026-09-12T13:03:30.190452+00:00
